masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,egflat,egflon,egfdep,s,s_fit_a,s_fit_b,s_fit_c,s_fc_std,s_fc_mean,p,p_fit_a,p_fit_b,p_fit_c,p_fc_std,p_fc_mean
nm603672,1990-04-05T02:04:14.100Z,1.7,36.55,-89.6,5.6,nm601522,1981-08-16T02:19:11.900Z,0.0,36.55,-89.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0
nm603631,1990-02-17T22:23:47.300Z,1.6,36.54,-89.58,5.0,nm602333,1984-05-22T01:45:55.540Z,1.1,36.54,-89.57799999999999,5.4,0,0,0,0,0,0,0,0,0,0,0,0
nm603612,1990-02-05T16:44:23.890Z,2.2,36.531,-89.568,7.8,nm609777,2013-02-06T21:53:02.730Z,1.3,36.531833299999995,-89.5663333,7.59,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605148,2003-02-28T08:15:11.710Z,1.5,36.531,-89.5615,7.62,0,0,0,0,0,0,0,0,0,0,0,0
nm603604,1990-02-03T17:42:38.910Z,1.9,36.539,-89.573,4.3,nm603615,1990-02-06T01:45:47.930Z,1.4,36.54,-89.568,4.1,0,0,0,0,0,0,0,0,0,0,0,0
nm603575,1990-01-11T12:18:11.200Z,2.1,36.46,-89.55,6.0,nm601534,1981-08-22T00:34:33.900Z,0.0,36.46,-89.55,6.4,0,0,0,0,0,0,0,0,0,0,0,0
nm603572,1990-01-06T21:40:10.500Z,1.8,36.49,-89.55,5.8,nm602031,1983-09-02T12:03:18.300Z,1.1,36.49,-89.55,6.2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601535,1981-08-22T08:04:20.600Z,0.0,36.49,-89.55,5.4,0,0,0,0,0,0,0,0,0,0,0,0
nm603565,1989-12-28T21:15:13.800Z,1.9,36.48,-89.55,6.5,nm608258,2011-01-12T04:54:11.890Z,1.0,36.479833299999996,-89.5478333,6.17,0,0,0,0,0,0,0,0,0,0,0,0
nm603562,1989-12-26T17:09:55.200Z,1.7,36.52,-89.61,5.5,nm600762,1978-08-01T02:02:40.300Z,1.2,36.52,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603560,1989-12-24T07:00:19.300Z,1.8,36.53,-89.64,5.7,nm607478,2010-08-26T04:08:34.640Z,1.2,36.5298333,-89.6353333,5.39,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601612,1981-12-12T07:29:33.700Z,1.0,36.53,-89.64,5.6,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601611,1981-12-12T04:15:59.100Z,1.1,36.53,-89.64,6.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601058,1979-08-13T23:16:34.300Z,1.3,36.53,-89.64,5.6,0,0,0,0,0,0,0,0,0,0,0,0
nm603557,1989-12-19T10:01:58.700Z,1.5,36.48,-89.54,5.4,nm601884,1983-01-08T05:42:58.500Z,1.0,36.48,-89.54,5.6,0,0,0,0,0,0,0,0,0,0,0,0
nm603552,1989-12-14T11:53:33.300Z,2.3,36.53,-89.64,5.0,nm607478,2010-08-26T04:08:34.640Z,1.2,36.5298333,-89.6353333,5.39,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm603049,1987-02-20T00:08:18.600Z,1.4,36.53,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602649,1985-10-18T08:28:51.800Z,1.7,36.53,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602557,1985-04-07T00:09:51.700Z,1.5,36.53,-89.64,4.8,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602104,1983-12-29T11:45:12.000Z,1.4,36.53,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601595,1981-10-25T23:03:18.200Z,1.4,36.53,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603551,1989-12-10T02:18:25.420Z,2.2,36.101,-89.76899999999999,8.9,nm604803,2001-05-02T03:04:03.610Z,1.4,36.1026667,-89.7653333,8.84,0,0,0,0,0,0,0,0,0,0,0,0
nm603548,1989-11-30T01:48:26.200Z,1.7,36.53,-89.57,5.0,nm600897,1979-01-12T04:55:24.400Z,0.8,36.53,-89.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603544,1989-11-16T11:10:48.300Z,2.6,36.53,-89.56,5.7,nm603542,1989-11-16T04:47:30.100Z,2.1,36.53,-89.56,5.8,0,0,0,0,0,0,0,0,0,0,0,0
nm603530,1989-10-18T01:03:23.940Z,2.0,36.554,-89.605,8.3,nm609567,2012-10-20T22:09:19.970Z,1.3,36.5556667,-89.6086667,8.38,0,0,0,0,0,0,0,0,0,0,0,0
nm603479,1989-05-23T03:15:13.700Z,1.9,36.48,-89.53,9.3,nm60119286,2015-10-16T03:48:05.010Z,0.93,36.4805,-89.5366667,9.25,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604655,2000-08-08T01:49:18.990Z,1.3,36.4808333,-89.5285,9.05,0,0,0,0,0,0,0,0,0,0,0,0
nm603433,1988-12-31T14:24:20.680Z,3.0,36.193000000000005,-89.43,6.0,nm608946,2011-07-11T04:46:56.160Z,1.2,36.1938333,-89.4295,6.33,0,0,0,0,0,0,0,0,0,0,0,0
nm603367,1988-07-19T03:54:56.400Z,2.2,36.48,-89.54,5.9,nm603788,1990-10-14T08:52:58.200Z,1.4,36.48,-89.54,5.5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601884,1983-01-08T05:42:58.500Z,1.0,36.48,-89.54,5.6,0,0,0,0,0,0,0,0,0,0,0,0
nm603349,1988-06-19T06:51:58.000Z,1.5,36.49,-89.54,4.5,nm601516,1981-08-15T11:55:31.100Z,0.0,36.49,-89.54,4.9,0,0,0,0,0,0,0,0,0,0,0,0
nm603337,1988-05-11T06:03:36.200Z,2.2,36.27,-89.48,4.8,nm600014,1974-07-21T05:05:13.100Z,1.4,36.27,-89.48,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603311,1988-04-03T02:02:16.700Z,1.9,36.4,-89.53,7.2,nm603395,1988-10-07T04:24:05.300Z,0.0,36.4,-89.53,7.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603309,1988-04-01T06:40:08.000Z,1.8,36.45,-89.54,5.7,nm607469,2010-08-15T00:13:58.870Z,0.8,36.4493333,-89.5401667,5.32,0,0,0,0,0,0,0,0,0,0,0,0
nm603293,1988-02-13T14:46:50.700Z,2.0,36.54,-89.59,3.9,nm603618,1990-02-07T00:14:36.200Z,1.4,36.54,-89.59,4.2,0,0,0,0,0,0,0,0,0,0,0,0
nm603273,1987-12-12T20:02:35.540Z,2.1,36.438,-89.48100000000001,5.0,nm600493,1976-11-05T08:33:46.800Z,1.4,36.44,-89.48,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603250,1987-11-18T00:49:54.160Z,2.2,36.122,-89.75299999999999,10.1,nm601218,1980-08-07T05:54:58.300Z,1.6,36.12,-89.75,10.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603222,1987-09-06T02:59:10.800Z,1.6,36.5,-89.56,5.0,nm601594,1981-10-24T13:34:13.500Z,1.0,36.5,-89.56,5.3,0,0,0,0,0,0,0,0,0,0,0,0
nm603213,1987-08-26T17:25:36.610Z,1.5,36.223,-89.447,7.0,nm607512,2010-09-22T03:11:37.500Z,1.0,36.223833299999995,-89.4461667,7.44,0,0,0,0,0,0,0,0,0,0,0,0
nm603188,1987-07-11T10:39:14.000Z,1.7,36.55,-89.64,5.0,nm600854,1978-11-06T03:33:13.800Z,1.1,36.55,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603177,1987-06-28T17:11:27.870Z,1.9,36.546,-89.725,3.9,nm603146,1987-06-14T06:49:04.530Z,1.2,36.544000000000004,-89.72200000000001,3.9,0,0,0,0,0,0,0,0,0,0,0,0
nm603174,1987-06-27T15:33:50.660Z,2.6,36.528,-89.682,12.9,nm600676,1978-03-18T04:55:28.000Z,1.6,36.53,-89.68,12.9,0,0,0,0,0,0,0,0,0,0,0,0
nm603115,1987-06-10T08:36:27.200Z,2.0,36.48,-89.54,7.2,nm610518,2014-09-14T18:11:42.360Z,1.4,36.478333299999996,-89.5365,7.29,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606337,2007-05-01T10:35:29.400Z,0.9,36.48,-89.53566670000001,7.21,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604588,2000-04-01T06:07:51.430Z,1.5,36.48,-89.5391667,7.23,0,0,0,0,0,0,0,0,0,0,0,0
nm603092,1987-04-29T11:11:20.800Z,1.7,36.26,-89.52,5.5,nm603095,1987-05-03T11:24:48.800Z,1.1,36.26,-89.52,6.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603074,1987-03-22T01:38:25.800Z,1.8,36.52,-89.58,5.0,nm601465,1981-06-06T05:02:34.600Z,1.2,36.52,-89.58,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603069,1987-03-15T08:30:21.000Z,1.9,36.5,-89.56,5.4,nm602521,1985-02-27T16:38:24.700Z,1.0,36.5,-89.56,5.9,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602318,1984-04-24T07:48:01.800Z,1.0,36.5,-89.56,5.6,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601594,1981-10-24T13:34:13.500Z,1.0,36.5,-89.56,5.3,0,0,0,0,0,0,0,0,0,0,0,0
nm603068,1987-03-15T05:44:09.500Z,1.6,36.54,-89.61,5.0,nm600962,1979-03-22T09:14:45.300Z,1.1,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600741,1978-06-22T02:36:56.400Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600410,1976-05-14T09:27:16.700Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603053,1987-02-27T04:12:43.200Z,1.5,36.55,-89.6,5.0,nm601522,1981-08-16T02:19:11.900Z,0.0,36.55,-89.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0
nm603036,1987-02-03T03:58:48.890Z,2.6,36.54,-89.725,2.1,nm600895,1979-01-01T00:25:37.400Z,0.3,36.54,-89.73,2.0,0,0,0,0,0,0,0,0,0,0,0,0
nm603034,1987-02-01T17:04:30.960Z,2.0,36.321999999999996,-89.57700000000001,5.0,nm600015,1974-07-21T22:57:56.700Z,1.3,36.32,-89.58,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602995,1986-12-30T07:15:19.090Z,3.2,36.418,-89.62899999999999,12.9,nm605141,2003-02-09T21:13:34.140Z,2.3,36.4183333,-89.6351667,12.84,0,0,0,0,0,0,0,0,0,0,0,0
nm602980,1986-12-07T03:56:01.500Z,2.2,36.51,-89.58,5.4,nm604073,1994-07-09T09:15:29.360Z,1.2,36.509,-89.579,5.1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601494,1981-07-19T19:17:29.500Z,1.2,36.51,-89.58,5.4,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601275,1980-10-18T17:57:22.900Z,0.8,36.51,-89.58,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602969,1986-11-20T11:57:16.900Z,1.7,36.2,-89.46,5.0,nm603441,1989-01-28T09:55:49.200Z,0.0,36.2,-89.46,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602961,1986-11-06T19:42:07.600Z,1.8,36.24,-89.43,5.0,nm606650,2008-04-08T01:24:03.480Z,1.2,36.2391667,-89.4336667,5.37,0,0,0,0,0,0,0,0,0,0,0,0
nm602950,1986-10-13T11:22:07.500Z,1.6,36.54,-89.61,5.0,nm600962,1979-03-22T09:14:45.300Z,1.1,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600741,1978-06-22T02:36:56.400Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600410,1976-05-14T09:27:16.700Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602937,1986-09-27T07:28:51.500Z,1.5,36.52,-89.62,5.0,nm601557,1981-08-31T03:35:22.300Z,0.0,36.52,-89.62,5.5,0,0,0,0,0,0,0,0,0,0,0,0
nm602935,1986-09-27T06:24:48.700Z,2.0,36.54,-89.61,5.0,nm601328,1980-12-16T13:09:11.200Z,1.4,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601276,1980-10-19T13:20:07.400Z,1.2,36.54,-89.61,5.2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600962,1979-03-22T09:14:45.300Z,1.1,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600741,1978-06-22T02:36:56.400Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600410,1976-05-14T09:27:16.700Z,1.0,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602934,1986-09-27T06:24:12.400Z,1.5,36.55,-89.61,5.0,nm60196981,2017-05-31T21:27:51.960Z,1.0,36.5506667,-89.6121667,5.32,0,0,0,0,0,0,0,0,0,0,0,0
nm602911,1986-08-28T01:03:18.700Z,2.1,36.49,-89.55,7.2,nm60084706,2015-01-16T14:20:10.750Z,1.24,36.4886667,-89.54899999999999,7.27,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606950,2009-04-16T11:10:44.350Z,1.6,36.4891667,-89.5493333,7.02,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601311,1980-11-26T22:32:57.000Z,1.2,36.49,-89.55,6.8,0,0,0,0,0,0,0,0,0,0,0,0
nm602888,1986-08-05T21:39:59.200Z,1.6,36.51,-89.56,5.0,nm601492,1981-07-18T23:52:50.200Z,1.1,36.51,-89.56,4.7,0,0,0,0,0,0,0,0,0,0,0,0
nm602884,1986-07-26T15:44:05.700Z,1.8,36.5,-89.52,4.7,nm601312,1980-11-27T23:53:05.700Z,1.2,36.5,-89.52,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602861,1986-07-09T22:43:34.400Z,1.7,36.28,-89.5,5.0,nm600295,1975-11-05T08:23:08.000Z,1.1,36.28,-89.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602835,1986-06-10T06:17:00.600Z,1.9,36.29,-89.48,6.4,nm60027328,2016-06-10T06:10:36.200Z,0.96,36.2913333,-89.47399999999999,6.35,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604908,2001-08-13T16:22:03.420Z,1.2,36.2895,-89.4756667,6.28,0,0,0,0,0,0,0,0,0,0,0,0
nm602824,1986-06-07T02:00:02.500Z,1.6,36.53,-89.54,5.0,nm602042,1983-10-06T03:47:57.900Z,1.0,36.53,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602811,1986-05-20T04:07:43.100Z,1.8,36.3,-89.5,4.8,nm60229311,2018-05-24T06:26:00.430Z,1.26,36.3005,-89.49716670000001,5.17,0,0,0,0,0,0,0,0,0,0,0,0
nm602804,1986-05-11T17:05:18.400Z,1.9,36.49,-89.55,7.0,nm60084706,2015-01-16T14:20:10.750Z,1.24,36.4886667,-89.54899999999999,7.27,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602763,1986-03-05T09:44:43.400Z,1.4,36.49,-89.55,6.6,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601311,1980-11-26T22:32:57.000Z,1.2,36.49,-89.55,6.8,0,0,0,0,0,0,0,0,0,0,0,0
nm602794,1986-04-28T10:29:05.800Z,1.8,36.52,-89.6,7.3,nm600873,1978-12-01T07:02:58.800Z,1.3,36.52,-89.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0
nm602773,1986-03-13T09:59:11.000Z,1.9,36.54,-89.66,3.0,nm602323,1984-05-11T03:56:50.500Z,1.3,36.54,-89.66,3.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602771,1986-03-08T10:40:36.000Z,1.7,36.53,-89.6,5.2,nm601791,1982-09-11T05:24:56.400Z,1.0,36.53,-89.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601436,1981-05-03T00:03:41.000Z,1.1,36.53,-89.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0
nm602766,1986-03-08T09:22:35.100Z,1.8,36.53,-89.59,4.6,nm601664,1982-03-20T09:57:21.700Z,1.0,36.53,-89.59,4.1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601219,1980-08-08T23:14:06.200Z,1.1,36.53,-89.59,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602739,1986-01-30T06:57:12.000Z,1.5,36.46,-89.58,4.8,nm601793,1982-09-12T00:55:44.700Z,1.0,36.46,-89.58,4.5,0,0,0,0,0,0,0,0,0,0,0,0
nm602730,1986-01-22T23:54:40.500Z,1.5,36.56,-89.61,5.0,nm601335,1980-12-30T07:20:49.300Z,1.0,36.56,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601270,1980-10-14T01:02:23.200Z,1.0,36.56,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602723,1986-01-21T05:04:11.770Z,1.6,36.601,-89.661,5.0,nm600847,1978-11-02T18:42:44.400Z,1.0,36.6,-89.66,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602703,1985-12-19T04:50:44.200Z,1.7,36.52,-89.63,5.0,nm600213,1975-05-19T03:00:44.000Z,1.1,36.52,-89.63,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602649,1985-10-18T08:28:51.800Z,1.7,36.53,-89.64,5.0,nm607478,2010-08-26T04:08:34.640Z,1.2,36.5298333,-89.6353333,5.39,0,0,0,0,0,0,0,0,0,0,0,0
nm602615,1985-08-18T19:40:07.170Z,2.0,36.492,-89.572,5.0,nm602568,1985-05-05T01:59:11.800Z,0.0,36.49,-89.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600769,1978-08-12T13:24:39.900Z,1.4,36.49,-89.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600341,1976-01-02T09:49:48.100Z,1.3,36.49,-89.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602573,1985-05-22T20:28:40.000Z,1.9,36.13,-89.46,10.0,nm600770,1978-08-13T03:08:29.900Z,1.4,36.13,-89.46,10.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602533,1985-03-10T19:15:13.500Z,1.5,36.47,-89.54,6.9,nm601301,1980-11-16T02:55:54.900Z,1.0,36.47,-89.54,6.7,0,0,0,0,0,0,0,0,0,0,0,0
nm602499,1985-02-07T23:44:34.720Z,2.4,36.29,-89.44200000000001,5.0,nm60122462,2016-06-25T10:15:57.200Z,1.67,36.2903333,-89.4461667,4.74,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60122347,2016-06-24T10:50:52.680Z,1.78,36.2901667,-89.4455,4.76,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606179,2006-12-22T15:16:48.240Z,1.7,36.2885,-89.4415,4.85,0,0,0,0,0,0,0,0,0,0,0,0
nm602498,1985-02-07T23:44:17.210Z,2.3,36.289,-89.419,5.0,nm603087,1987-04-21T18:12:07.140Z,1.5,36.289,-89.42,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600724,1978-06-01T03:22:10.100Z,1.4,36.29,-89.42,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602442,1984-11-05T18:33:56.160Z,1.7,36.299,-89.52799999999999,5.0,nm610559,2014-10-19T07:17:25.210Z,0.7,36.298333299999996,-89.52683329999999,5.35,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm602002,1983-08-09T11:09:34.400Z,1.1,36.3,-89.53,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602431,1984-10-16T19:51:33.300Z,2.0,36.3,-89.47,5.0,nm60118686,2015-10-11T18:55:38.800Z,1.49,36.301333299999996,-89.4653333,4.92,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605710,2005-03-06T00:40:29.960Z,1.5,36.3,-89.4683333,4.68,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604980,2002-01-21T23:41:18.350Z,1.5,36.2995,-89.4733333,5.16,0,0,0,0,0,0,0,0,0,0,0,0
nm602407,1984-09-23T18:50:49.100Z,2.2,36.45,-89.55,6.8,nm601554,1981-08-30T05:05:38.900Z,0.0,36.45,-89.55,6.7,0,0,0,0,0,0,0,0,0,0,0,0
nm602396,1984-09-04T02:55:43.690Z,1.8,36.472,-89.53299999999999,5.0,nm602953,1986-10-21T23:36:30.500Z,1.3,36.47,-89.53,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600335,1975-12-31T23:45:43.300Z,1.2,36.47,-89.53,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602103,1983-12-29T11:44:12.500Z,1.7,36.58,-89.645,5.0,nm600370,1976-03-11T09:45:13.700Z,1.2,36.58,-89.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600061,1974-09-07T08:54:59.700Z,1.1,36.58,-89.65,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602072,1983-11-18T00:18:05.830Z,1.9,36.549,-89.615,2.0,nm601921,1983-03-01T04:26:05.900Z,1.3,36.55,-89.61,2.0,0,0,0,0,0,0,0,0,0,0,0,0
nm602047,1983-10-09T10:53:55.800Z,1.7,36.5,-89.56,8.1,nm606747,2008-07-23T05:39:34.180Z,0.9,36.499,-89.5585,8.15,0,0,0,0,0,0,0,0,0,0,0,0
nm602017,1983-08-16T23:12:45.200Z,1.8,36.53,-89.59,4.0,nm601664,1982-03-20T09:57:21.700Z,1.0,36.53,-89.59,4.1,0,0,0,0,0,0,0,0,0,0,0,0
nm601870,1982-12-18T03:42:46.660Z,2.0,36.43,-89.51,5.0,nm601863,1982-12-08T02:33:28.250Z,1.4,36.43,-89.51,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601815,1982-09-29T02:06:28.100Z,2.8,36.25,-89.45,5.0,nm600917,1979-02-02T11:18:09.000Z,1.5,36.25,-89.45,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601773,1982-08-19T05:33:24.900Z,1.8,36.49,-89.55,6.4,nm602031,1983-09-02T12:03:18.300Z,1.1,36.49,-89.55,6.2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601311,1980-11-26T22:32:57.000Z,1.2,36.49,-89.55,6.8,0,0,0,0,0,0,0,0,0,0,0,0
nm601744,1982-07-14T16:01:35.630Z,2.4,36.26,-89.45,3.5,nm600931,1979-02-03T07:56:10.100Z,1.0,36.26,-89.45,3.1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600922,1979-02-02T18:49:33.000Z,1.9,36.26,-89.45,3.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601697,1982-05-24T19:50:29.600Z,1.8,36.45,-89.53,8.9,nm60069743,2018-11-22T21:06:50.040Z,0.99,36.4511667,-89.5321667,8.58,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60134677,2016-09-27T20:23:33.960Z,1.29,36.4483333,-89.531,9.07,0,0,0,0,0,0,0,0,0,0,0,0
nm601693,1982-05-11T02:35:42.700Z,1.8,36.48,-89.56,5.2,nm600850,1978-11-04T04:57:00.000Z,0.9,36.48,-89.56,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601659,1982-03-01T05:21:42.800Z,2.1,36.52,-89.59,9.3,nm601613,1981-12-13T14:09:56.700Z,1.0,36.52,-89.59,8.8,0,0,0,0,0,0,0,0,0,0,0,0
nm601640,1982-01-25T11:34:02.000Z,2.0,36.51,-89.54,5.3,nm603705,1990-06-11T01:48:54.800Z,1.5,36.51,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm603605,1990-02-03T18:36:51.200Z,1.5,36.51,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601637,1982-01-22T08:32:56.900Z,2.0,36.49,-89.54,4.6,nm603349,1988-06-19T06:51:58.000Z,1.5,36.49,-89.54,4.5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601516,1981-08-15T11:55:31.100Z,0.0,36.49,-89.54,4.9,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601247,1980-09-18T06:05:27.800Z,1.3,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600225,1975-06-15T03:43:26.400Z,1.5,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600039,1974-08-09T12:02:52.400Z,1.5,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601632,1982-01-20T08:16:08.400Z,2.0,36.49,-89.54,5.0,nm603349,1988-06-19T06:51:58.000Z,1.5,36.49,-89.54,4.5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601516,1981-08-15T11:55:31.100Z,0.0,36.49,-89.54,4.9,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601435,1981-04-30T07:44:55.300Z,0.7,36.49,-89.54,5.3,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601247,1980-09-18T06:05:27.800Z,1.3,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600225,1975-06-15T03:43:26.400Z,1.5,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600039,1974-08-09T12:02:52.400Z,1.5,36.49,-89.54,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601624,1982-01-04T01:32:07.900Z,2.1,36.46,-89.54,7.3,nm606070,2006-06-29T10:44:15.550Z,1.4,36.461999999999996,-89.54166670000001,7.37,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606039,2006-05-05T02:02:56.190Z,1.5,36.461,-89.5361667,7.49,0,0,0,0,0,0,0,0,0,0,0,0
nm601621,1981-12-31T11:17:49.200Z,2.2,36.54,-89.66,8.7,nm610521,2014-09-15T05:10:36.050Z,1.2,36.540833299999996,-89.66066670000001,8.83,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609764,2013-01-18T21:22:12.670Z,1.5,36.5401667,-89.6643333,8.43,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605703,2005-03-02T13:50:45.320Z,1.4,36.5418333,-89.6618333,8.76,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm600963,1979-03-22T09:14:57.700Z,0.4,36.54,-89.66,8.7,0,0,0,0,0,0,0,0,0,0,0,0
nm601618,1981-12-26T08:28:13.700Z,2.0,36.7,-89.5,10.1,nm602131,1984-02-09T03:56:27.800Z,1.3,36.7,-89.5,9.6,0,0,0,0,0,0,0,0,0,0,0,0
nm601591,1981-10-22T10:33:30.500Z,2.5,36.26,-89.47,7.4,nm60174601,2017-02-05T22:30:42.030Z,1.16,36.2586667,-89.4711667,7.2,0,0,0,0,0,0,0,0,0,0,0,0
nm601569,1981-09-10T05:21:25.600Z,1.6,36.56,-89.6,5.0,nm601258,1980-09-30T01:13:46.900Z,0.9,36.56,-89.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm601567,1981-09-08T04:03:47.300Z,1.6,36.54,-89.61,5.0,nm600962,1979-03-22T09:14:45.300Z,1.1,36.54,-89.61,5.0,0,0,0,0,0,0,0,0,0,0,0,0
